Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
CeeDee Lamb WR - DAL EXE View News,PHI,0.0,0.0,0.0,4.54,0.06,7.06,89.3,0.55,0.0,0.0,0.0,0.06,19.98,10,CeeDee Lamb,WR,DAL
Tyreek Hill WR - MIA Q,@LAR,0.0,0.0,0.0,2.13,0.0,6.63,94.53,0.53,0.0,0.0,0.0,0.06,19.36,10,Tyreek Hill,WR,MIA
Amon-Ra St. Brown WR - DET,@HOU,0.0,0.0,0.0,2.16,0.0,6.66,77.11,0.42,0.0,0.0,0.0,0.06,16.99,10,Amon-Ra St. Brown,WR,DET
Garrett Wilson WR - NYJ,@ARI,0.0,0.0,0.0,1.89,0.0,6.04,76.63,0.49,0.0,0.0,0.0,0.06,16.71,10,Garrett Wilson,WR,NYJ
Justin Jefferson WR - MIN,@JAX,0.0,0.0,0.0,0.69,0.0,6.07,82.44,0.4,0.0,0.0,0.0,0.06,16.66,10,Justin Jefferson,WR,MIN
Ja'Marr Chase WR - CIN View News,@BAL,0.0,0.0,0.0,0.92,0.0,6.02,78.34,0.46,0.0,0.0,0.0,0.06,16.59,10,Ja'Marr Chase,WR,CIN
A.J. Brown WR - PHI,@DAL,0.0,0.0,0.0,0.36,0.0,5.35,80.27,0.48,0.0,0.0,0.0,0.06,16.17,10,A.J. Brown,WR,PHI
Puka Nacua WR - LAR Q,MIA,0.0,0.0,0.0,2.55,0.0,5.71,76.26,0.43,0.0,0.0,0.0,0.06,16.05,10,Puka Nacua,WR,LAR
Cooper Kupp WR - LAR,MIA,0.0,0.0,0.0,1.53,0.0,5.35,63.86,0.45,0.0,0.0,0.0,0.06,14.47,10,Cooper Kupp,WR,LAR
Rashee Rice WR - KC,DEN,0.0,0.0,0.0,0.61,0.0,5.73,61.79,0.4,0.0,0.0,0.0,0.07,14.23,10,Rashee Rice,WR,KC
Nico Collins WR - HOU,DET,0.0,0.0,0.0,0.61,0.0,4.77,68.48,0.43,0.0,0.0,0.0,0.06,14.14,10,Nico Collins,WR,HOU
Drake London WR - ATL,@NO,0.0,0.0,0.0,0.65,0.0,5.08,66.18,0.41,0.0,0.0,0.0,0.06,14.10,10,Drake London,WR,ATL
Brandon Aiyuk WR - SF,@TB,0.0,0.0,0.0,0.31,0.0,4.68,68.47,0.43,0.0,0.0,0.0,0.06,14.02,10,Brandon Aiyuk,WR,SF
Chris Olave WR - NO,ATL,0.0,0.0,0.0,0.29,0.0,5.09,68.93,0.35,0.0,0.0,0.0,0.06,13.99,10,Chris Olave,WR,NO
Deebo Samuel Sr. WR - SF,@TB,0.0,0.0,0.0,14.6,0.18,3.86,54.9,0.37,0.0,0.0,0.0,0.06,13.99,10,Deebo Samuel Sr.,WR,SF
Marvin Harrison Jr. WR - ARI,NYJ,0.0,0.0,0.0,0.41,0.0,4.72,66.56,0.41,0.0,0.0,0.0,0.06,13.76,10,Marvin Harrison Jr.,WR,ARI
DJ Moore WR - CHI,NE,0.0,0.0,0.0,1.45,0.0,4.59,64.24,0.42,0.0,0.0,0.0,0.06,13.56,10,DJ Moore,WR,CHI
Jaylen Waddle WR - MIA Q,@LAR,0.0,0.0,0.0,1.13,0.0,4.78,65.63,0.36,0.0,0.0,0.0,0.06,13.50,10,Jaylen Waddle,WR,MIA
Stefon Diggs WR - HOU,DET,0.0,0.0,0.0,0.31,0.0,4.89,59.63,0.43,0.0,0.0,0.0,0.06,13.34,10,Stefon Diggs,WR,HOU
DeVonta Smith WR - PHI,@DAL,0.0,0.0,0.0,0.36,0.0,5.05,61.9,0.36,0.0,0.0,0.0,0.06,13.32,10,DeVonta Smith,WR,PHI
Mike Evans WR - TB,SF,0.0,0.0,0.0,0.29,0.0,4.23,63.36,0.46,0.0,0.0,0.0,0.06,13.24,10,Mike Evans,WR,TB
Christian Kirk WR - JAX Q,MIN,0.0,0.0,0.0,0.66,0.0,4.82,61.47,0.36,0.0,0.0,0.0,0.06,13.07,10,Christian Kirk,WR,JAX
Tank Dell WR - HOU,DET,0.0,0.0,0.0,3.99,0.0,4.6,58.95,0.36,0.0,0.0,0.0,0.06,12.93,10,Tank Dell,WR,HOU
Michael Pittman WR - IND,BUF,0.0,0.0,0.0,0.29,0.0,5.32,59.21,0.29,0.0,0.0,0.0,0.06,12.89,10,Michael Pittman,WR,IND
Zay Flowers WR - BAL,CIN,0.0,0.0,0.0,3.08,0.0,4.89,56.32,0.36,0.0,0.0,0.0,0.06,12.87,10,Zay Flowers,WR,BAL
Keenan Allen WR - CHI,NE,0.0,0.0,0.0,0.66,0.0,5.06,56.19,0.36,0.0,0.0,0.0,0.06,12.79,10,Keenan Allen,WR,CHI
Tee Higgins WR - CIN,@BAL,0.0,0.0,0.0,0.29,0.0,4.23,60.33,0.4,0.0,0.0,0.0,0.06,12.57,10,Tee Higgins,WR,CIN
Malik Nabers WR - NYG,@CAR,0.0,0.0,0.0,0.87,0.0,4.42,59.96,0.35,0.0,0.0,0.0,0.06,12.48,10,Malik Nabers,WR,NYG
George Pickens WR - PIT,@WAS,0.0,0.0,0.0,0.58,0.0,4.14,62.57,0.35,0.0,0.0,0.0,0.06,12.44,10,George Pickens,WR,PIT
Chris Godwin WR - TB,SF,0.0,0.0,0.0,1.49,0.0,4.99,56.21,0.29,0.0,0.0,0.0,0.06,12.38,10,Chris Godwin,WR,TB
Rome Odunze WR - CHI,NE,0.0,0.0,0.0,0.42,0.0,4.31,58.32,0.36,0.0,0.0,0.0,0.06,12.22,10,Rome Odunze,WR,CHI
Jordan Addison WR - MIN Q,@JAX,0.0,0.0,0.0,1.08,0.0,4.16,57.74,0.34,0.0,0.0,0.0,0.06,11.96,10,Jordan Addison,WR,MIN
Diontae Johnson WR - CAR,NYG,0.0,0.0,0.0,0.84,0.0,5.06,53,0.26,0.0,0.0,0.0,0.06,11.88,10,Diontae Johnson,WR,CAR
Terry McLaurin WR - WAS,PIT,0.0,0.0,0.0,0.34,0.0,4.29,57.09,0.29,0.0,0.0,0.0,0.06,11.65,10,Terry McLaurin,WR,WAS
Xavier Worthy WR - KC,DEN,0.0,0.0,0.0,1.34,0.0,3.88,52.08,0.38,0.0,0.0,0.0,0.0,11.50,10,Xavier Worthy,WR,KC
Josh Palmer WR - LAC,TEN,0.0,0.0,0.0,0.47,0.0,4,50.07,0.41,0.0,0.0,0.0,0.07,11.37,10,Josh Palmer,WR,LAC
Calvin Ridley WR - TEN,@LAC,0.0,0.0,0.0,1.83,0.0,3.94,53.25,0.33,0.0,0.0,0.0,0.06,11.31,10,Calvin Ridley,WR,TEN
Marquise Brown WR - KC Q,DEN,0.0,0.0,0.0,0.89,0.0,3.57,49.58,0.38,0.0,0.0,0.0,0.06,10.78,10,Marquise Brown,WR,KC
Ladd McConkey WR - LAC,TEN,0.0,0.0,0.0,0.6,0.0,3.65,44.43,0.36,0.0,0.0,0.0,0.0,10.31,10,Ladd McConkey,WR,LAC
DeAndre Hopkins WR - TEN Q,@LAC,0.0,0.0,0.0,0.5,0.0,3.75,47.58,0.28,0.0,0.0,0.0,0.06,10.12,10,DeAndre Hopkins,WR,TEN
Rashid Shaheed WR - NO Q View News,ATL,0.0,0.0,0.0,3.41,0.0,3.41,45.92,0.26,0.06,0.0,0.0,0.07,10.12,10,Rashid Shaheed,WR,NO
Brian Thomas Jr. WR - JAX,MIN,0.0,0.0,0.0,0.84,0.0,3.55,45.89,0.3,0.0,0.0,0.0,0.06,9.90,10,Brian Thomas Jr.,WR,JAX
Mike Williams WR - NYJ Q View News,@ARI,0.0,0.0,0.0,0.31,0.0,3.31,45.55,0.31,0.0,0.0,0.0,0.06,9.64,10,Mike Williams,WR,NYJ
Khalil Shakir WR - BUF,@IND,0.0,0.0,0.0,0.47,0.0,3.57,42.29,0.29,0.0,0.0,0.0,0.0,9.59,10,Khalil Shakir,WR,BUF
Jalen McMillan WR - TB,SF,0.0,0.0,0.0,1.47,0.0,3.68,38.98,0.27,0.0,0.0,0.0,0.0,9.35,10,Jalen McMillan,WR,TB
Keon Coleman WR - BUF,@IND,0.0,0.0,0.0,0.3,0.0,3.27,43.36,0.3,0.0,0.0,0.0,0.06,9.32,10,Keon Coleman,WR,BUF
Brandin Cooks WR - DAL Q,PHI,0.0,0.0,0.0,1.04,0.0,3.3,41.09,0.31,0.0,0.0,0.0,0.06,9.25,10,Brandin Cooks,WR,DAL
Demario Douglas WR - NE,@CHI,0.0,0.0,0.0,2.15,0.0,3.67,40.35,0.23,0.0,0.0,0.0,0.06,9.18,10,Demario Douglas,WR,NE
Gabe Davis WR - JAX,MIN,0.0,0.0,0.0,0.3,0.0,3.02,43.51,0.3,0.0,0.0,0.0,0.06,9.08,10,Gabe Davis,WR,JAX
Jameson Williams WR - DET,@HOU,0.0,0.0,0.0,1.85,0.0,2.98,42.11,0.3,0.0,0.0,0.0,0.06,9.06,10,Jameson Williams,WR,DET
Curtis Samuel WR - BUF Q,@IND,0.0,0.0,0.0,4.56,0.05,3.37,37.55,0.21,0.0,0.0,0.0,0.05,9.04,10,Curtis Samuel,WR,BUF
Xavier Legette WR - CAR,NYG,0.0,0.0,0.0,1.25,0.0,3.18,40.49,0.28,0.0,0.0,0.0,0.0,9.03,10,Xavier Legette,WR,CAR
Courtland Sutton WR - DEN,@KC,0.0,0.0,0.0,0.27,0.0,3.15,42.47,0.27,0.0,0.0,0.0,0.05,8.94,10,Courtland Sutton,WR,DEN
Malachi Corley WR - NYJ,@ARI,0.0,0.0,0.0,2.51,0.0,3.48,36.61,0.24,0.0,0.0,0.0,0.0,8.83,10,Malachi Corley,WR,NYJ
Ricky Pearsall WR - SF Q,@TB,0.0,0.0,0.0,1.04,0.0,3.11,37.76,0.3,0.0,0.0,0.0,0.0,8.79,10,Ricky Pearsall,WR,SF
Josh Downs WR - IND Q,BUF,0.0,0.0,0.0,1.17,0.0,3.46,38.25,0.23,0.0,0.0,0.0,0.06,8.66,10,Josh Downs,WR,IND
Roman Wilson WR - PIT Q,@WAS,0.0,0.0,0.0,1.69,0.0,2.91,39.16,0.23,0.0,0.0,0.0,0.0,8.38,10,Roman Wilson,WR,PIT
Wan'Dale Robinson WR - NYG,@CAR,0.0,0.0,0.0,3.15,0.0,3.32,33.98,0.23,0.0,0.0,0.0,0.06,8.29,10,Wan'Dale Robinson,WR,NYG
Adonai Mitchell WR - IND,BUF,0.0,0.0,0.0,0.47,0.0,2.92,38.07,0.23,0.0,0.0,0.0,0.0,8.15,10,Adonai Mitchell,WR,IND
Quentin Johnston WR - LAC,TEN,0.0,0.0,0.0,0.36,0.0,2.92,36.57,0.24,0.0,0.0,0.0,0.0,8.05,10,Quentin Johnston,WR,LAC
Adam Thielen WR - CAR,NYG,0.0,0.0,0.0,0.33,0.0,3.39,33.79,0.22,0.0,0.0,0.0,0.05,8.02,10,Adam Thielen,WR,CAR
Ja'Lynn Polk WR - NE,@CHI,0.0,0.0,0.0,0.77,0.0,2.98,35.28,0.22,0.0,0.0,0.0,0.0,7.91,10,Ja'Lynn Polk,WR,NE
Michael Wilson WR - ARI,NYJ,0.0,0.0,0.0,0.29,0.0,2.77,37.05,0.23,0.0,0.0,0.0,0.0,7.88,10,Michael Wilson,WR,ARI
Darnell Mooney WR - ATL,@NO,0.0,0.0,0.0,0.76,0.0,2.7,36.28,0.23,0.0,0.0,0.0,0.0,7.78,10,Darnell Mooney,WR,ATL
Troy Franklin WR - DEN,@KC,0.0,0.0,0.0,0.33,0.0,2.85,35.28,0.22,0.0,0.0,0.0,0.0,7.73,10,Troy Franklin,WR,DEN
Rashod Bateman WR - BAL,CIN,0.0,0.0,0.0,0.3,0.0,2.66,33.75,0.24,0.0,0.0,0.0,0.0,7.51,10,Rashod Bateman,WR,BAL
Marvin Mims Jr. WR - DEN View News,@KC,0.0,0.0,0.0,1.59,0.0,2.52,34.02,0.16,0.06,0.0,0.0,0.0,7.40,10,Marvin Mims Jr.,WR,DEN
Greg Dortch WR - ARI,NYJ,0.0,0.0,0.0,1.4,0.0,3.04,30.02,0.18,0.0,0.0,0.0,0.0,7.26,10,Greg Dortch,WR,ARI
Devontez Walker WR - BAL,CIN,0.0,0.0,0.0,0.54,0.0,2.59,31.57,0.24,0.0,0.0,0.0,0.0,7.24,10,Devontez Walker,WR,BAL
Jermaine Burton WR - CIN,@BAL,0.0,0.0,0.0,0.58,0.0,2.53,32.03,0.23,0.0,0.0,0.0,0.0,7.17,10,Jermaine Burton,WR,CIN
Jauan Jennings WR - SF Q,@TB,0.0,0.0,0.0,0.68,0.0,2.51,30.63,0.2,0.0,0.0,0.0,0.0,6.84,10,Jauan Jennings,WR,SF
Darius Slayton WR - NYG,@CAR,0.0,0.0,0.0,0.29,0.0,2.22,32.08,0.17,0.0,0.0,0.0,0.0,6.48,10,Darius Slayton,WR,NYG
Tyler Boyd WR - TEN,@LAC,0.0,0.0,0.0,0.44,0.0,2.72,28.02,0.17,0.0,0.0,0.0,0.06,6.47,10,Tyler Boyd,WR,TEN
Kendrick Bourne WR - NE PUP View News,@CHI,0.0,0.0,0.0,0.65,0.0,2.11,26.61,0.16,0.0,0.0,0.0,0.0,5.80,10,Kendrick Bourne,WR,NE
Zay Jones WR - ARI SUS,NYJ,0.0,0.0,0.0,0.4,0.0,2.17,25.67,0.17,0.0,0.0,0.0,0.06,5.68,10,Zay Jones,WR,ARI
Odell Beckham Jr. WR - MIA PUP View News,@LAR,0.0,0.0,0.0,0.41,0.0,2.01,24.96,0.18,0.0,0.0,0.0,0.0,5.63,10,Odell Beckham Jr.,WR,MIA
Javon Baker WR - NE,@CHI,0.0,0.0,0.0,1.05,0.0,1.94,23.4,0.17,0.0,0.0,0.0,0.0,5.41,10,Javon Baker,WR,NE
Jahan Dotson WR - PHI,@DAL,0.0,0.0,0.0,0.42,0.0,1.95,25.29,0.16,0.0,0.0,0.0,0.05,5.38,10,Jahan Dotson,WR,PHI
Demarcus Robinson WR - LAR,MIA,0.0,0.0,0.0,0.43,0.0,1.88,23.63,0.18,0.0,0.0,0.0,0.0,5.37,10,Demarcus Robinson,WR,LAR
K.J. Osborn WR - NE,@CHI,0.0,0.0,0.0,0.32,0.0,1.78,23.1,0.16,0.0,0.0,0.0,0.0,5.08,10,K.J. Osborn,WR,NE
DJ Chark WR - LAC Q,TEN,0.0,0.0,0.0,0.3,0.0,1.76,23.6,0.12,0.0,0.0,0.0,0.0,4.87,10,DJ Chark,WR,LAC
Jalen Tolbert WR - DAL,PHI,0.0,0.0,0.0,0.31,0.0,1.91,22.03,0.12,0.0,0.0,0.0,0.0,4.86,10,Jalen Tolbert,WR,DAL
JuJu Smith-Schuster WR - KC,DEN,0.0,0.0,0.0,0.2,0.0,1.88,20.06,0.13,0.0,0.0,0.0,0.0,4.69,10,JuJu Smith-Schuster,WR,KC
Jalin Hyatt WR - NYG,@CAR,0.0,0.0,0.0,0.23,0.0,1.54,22.96,0.11,0.0,0.0,0.0,0.0,4.52,10,Jalin Hyatt,WR,NYG
Tyler Scott WR - CHI,NE,0.0,0.0,0.0,2.2,0.0,1.65,19,0.12,0.0,0.0,0.0,0.0,4.49,10,Tyler Scott,WR,CHI
Marquez Valdes-Scantling WR - BUF Q,@IND,0.0,0.0,0.0,0.26,0.0,1.32,19.88,0.18,0.0,0.0,0.0,0.0,4.41,10,Marquez Valdes-Scantling,WR,BUF
Josh Reynolds WR - DEN Q View News,@KC,0.0,0.0,0.0,0.27,0.0,1.62,20.56,0.11,0.0,0.0,0.0,0.0,4.36,10,Josh Reynolds,WR,DEN
A.T. Perry WR - NO,ATL,0.0,0.0,0.0,0.29,0.0,1.49,21.07,0.11,0.0,0.0,0.0,0.0,4.29,10,A.T. Perry,WR,NO
Malik Washington WR - MIA,@LAR,0.0,0.0,0.0,1.48,0.0,1.42,17.83,0.12,0.0,0.0,0.0,0.0,4.07,10,Malik Washington,WR,MIA
Treylon Burks WR - TEN,@LAC,0.0,0.0,0.0,1.23,0.0,1.46,19.03,0.11,0.0,0.0,0.0,0.06,4.03,10,Treylon Burks,WR,TEN
Van Jefferson WR - PIT,@WAS,0.0,0.0,0.0,0.7,0.0,1.41,18.03,0.12,0.0,0.0,0.0,0.0,4.00,10,Van Jefferson,WR,PIT
Trey Palmer WR - TB Q,SF,0.0,0.0,0.0,1.03,0.0,1.42,17.78,0.11,0.0,0.0,0.0,0.0,3.96,10,Trey Palmer,WR,TB
Jonathan Mingo WR - CAR,NYG,0.0,0.0,0.0,0.45,0.0,1.47,17.78,0.11,0.0,0.0,0.0,0.0,3.95,10,Jonathan Mingo,WR,CAR
Alec Pierce WR - IND,BUF,0.0,0.0,0.0,0.23,0.0,1.28,19.26,0.12,0.0,0.0,0.0,0.0,3.95,10,Alec Pierce,WR,IND
Parker Washington WR - JAX,MIN,0.0,0.0,0.0,0.47,0.0,1.42,15.26,0.12,0.0,0.0,0.0,0.0,3.71,10,Parker Washington,WR,JAX
Kalif Raymond WR - DET,@HOU,0.0,0.0,0.0,2.17,0.0,1.23,15.35,0.12,0.0,0.0,0.0,0.0,3.70,10,Kalif Raymond,WR,DET
Ced Wilson WR - NO,ATL,0.0,0.0,0.0,0.35,0.0,1.29,16.31,0.12,0.0,0.0,0.0,0.0,3.68,10,Ced Wilson,WR,NO
Andrei Iosivas WR - CIN,@BAL,0.0,0.0,0.0,0.35,0.0,1.27,15.59,0.12,0.0,0.0,0.0,0.0,3.58,10,Andrei Iosivas,WR,CIN
Calvin Austin III WR - PIT,@WAS,0.0,0.0,0.0,2.44,0.0,1.34,14.35,0.06,0.0,0.0,0.0,0.0,3.38,10,Calvin Austin III,WR,PIT
Braxton Berrios WR - MIA,@LAR,0.0,0.0,0.0,0.66,0.0,1.24,12.3,0.08,0.06,0.0,0.0,0.0,3.38,10,Braxton Berrios,WR,MIA
Tyreek Hill WR - MIA Q,LV,0.0,0.0,0.0,2.25,0.0,7,99.89,0.56,0.0,0.0,0.0,0.06,20.45,11,Tyreek Hill,WR,MIA
CeeDee Lamb WR - DAL EXE View News,HOU,0.0,0.0,0.0,4.62,0.06,7.18,90.81,0.56,0.0,0.0,0.0,0.06,20.32,11,CeeDee Lamb,WR,DAL
Amon-Ra St. Brown WR - DET,JAX,0.0,0.0,0.0,2.28,0.0,7.04,81.44,0.44,0.0,0.0,0.0,0.06,17.93,11,Amon-Ra St. Brown,WR,DET
Justin Jefferson WR - MIN,@TEN,0.0,0.0,0.0,0.71,0.0,6.23,84.69,0.42,0.0,0.0,0.0,0.06,17.17,11,Justin Jefferson,WR,MIN
Ja'Marr Chase WR - CIN View News,@LAC,0.0,0.0,0.0,0.95,0.0,6.23,81.16,0.47,0.0,0.0,0.0,0.06,17.14,11,Ja'Marr Chase,WR,CIN
A.J. Brown WR - PHI,WAS,0.0,0.0,0.0,0.38,0.0,5.63,84.49,0.5,0.0,0.0,0.0,0.06,17.00,11,A.J. Brown,WR,PHI
Garrett Wilson WR - NYJ,IND,0.0,0.0,0.0,1.9,0.0,6.07,76.96,0.49,0.0,0.0,0.0,0.06,16.78,11,Garrett Wilson,WR,NYJ
Puka Nacua WR - LAR Q,@NE,0.0,0.0,0.0,2.55,0.0,5.71,76.26,0.43,0.0,0.0,0.0,0.06,16.05,11,Puka Nacua,WR,LAR
Brandon Aiyuk WR - SF,SEA,0.0,0.0,0.0,0.32,0.0,4.87,71.35,0.45,0.0,0.0,0.0,0.06,14.62,11,Brandon Aiyuk,WR,SF
Deebo Samuel Sr. WR - SF,SEA,0.0,0.0,0.0,15.22,0.19,4.03,57.22,0.38,0.0,0.0,0.0,0.06,14.57,11,Deebo Samuel Sr.,WR,SF
Cooper Kupp WR - LAR,@NE,0.0,0.0,0.0,1.53,0.0,5.35,63.86,0.45,0.0,0.0,0.0,0.06,14.47,11,Cooper Kupp,WR,LAR
Drake London WR - ATL,@DEN,0.0,0.0,0.0,0.66,0.0,5.14,67.05,0.42,0.0,0.0,0.0,0.06,14.31,11,Drake London,WR,ATL
Jaylen Waddle WR - MIA Q,LV,0.0,0.0,0.0,1.2,0.0,5.05,69.35,0.38,0.0,0.0,0.0,0.06,14.27,11,Jaylen Waddle,WR,MIA
DeVonta Smith WR - PHI,WAS,0.0,0.0,0.0,0.38,0.0,5.32,65.15,0.38,0.0,0.0,0.0,0.06,14.03,11,DeVonta Smith,WR,PHI
Nico Collins WR - HOU,@DAL,0.0,0.0,0.0,0.59,0.0,4.62,66.45,0.41,0.0,0.0,0.0,0.06,13.66,11,Nico Collins,WR,HOU
Chris Olave WR - NO,CLE,0.0,0.0,0.0,0.28,0.0,4.95,67.07,0.34,0.0,0.0,0.0,0.06,13.61,11,Chris Olave,WR,NO
Davante Adams WR - LV Q,@MIA,0.0,0.0,0.0,0.28,0.0,5.04,62.17,0.4,0.0,0.0,0.0,0.06,13.57,11,Davante Adams,WR,LV
Rashee Rice WR - KC,@BUF,0.0,0.0,0.0,0.57,0.0,5.38,58.03,0.38,0.0,0.0,0.0,0.06,13.40,11,Rashee Rice,WR,KC
DJ Moore WR - CHI,GB,0.0,0.0,0.0,1.41,0.0,4.47,62.59,0.41,0.0,0.0,0.0,0.06,13.21,11,DJ Moore,WR,CHI
Amari Cooper WR - CLE,@NO,0.0,0.0,0.0,0.29,0.0,4.38,64.38,0.41,0.0,0.0,0.0,0.06,13.19,11,Amari Cooper,WR,CLE
Tee Higgins WR - CIN,@LAC,0.0,0.0,0.0,0.3,0.0,4.38,62.5,0.41,0.0,0.0,0.0,0.06,13.00,11,Tee Higgins,WR,CIN
Stefon Diggs WR - HOU,@DAL,0.0,0.0,0.0,0.3,0.0,4.74,57.85,0.41,0.0,0.0,0.0,0.06,12.90,11,Stefon Diggs,WR,HOU
Christian Kirk WR - JAX Q,@DET,0.0,0.0,0.0,0.65,0.0,4.76,60.68,0.35,0.0,0.0,0.0,0.06,12.87,11,Christian Kirk,WR,JAX
Michael Pittman WR - IND,@NYJ,0.0,0.0,0.0,0.28,0.0,5.2,57.9,0.28,0.0,0.0,0.0,0.06,12.58,11,Michael Pittman,WR,IND
Tank Dell WR - HOU,@DAL,0.0,0.0,0.0,3.87,0.0,4.46,57.2,0.35,0.0,0.0,0.0,0.06,12.55,11,Tank Dell,WR,HOU
Zay Flowers WR - BAL,@PIT,0.0,0.0,0.0,3,0.0,4.77,54.87,0.35,0.0,0.0,0.0,0.06,12.54,11,Zay Flowers,WR,BAL
Keenan Allen WR - CHI,GB,0.0,0.0,0.0,0.65,0.0,4.93,54.75,0.35,0.0,0.0,0.0,0.06,12.45,11,Keenan Allen,WR,CHI
DK Metcalf WR - SEA,@SF,0.0,0.0,0.0,0.27,0.0,4.03,57.63,0.44,0.0,0.0,0.0,0.05,12.36,11,DK Metcalf,WR,SEA
Jordan Addison WR - MIN Q,@TEN,0.0,0.0,0.0,1.11,0.0,4.28,59.31,0.35,0.0,0.0,0.0,0.06,12.30,11,Jordan Addison,WR,MIN
Rome Odunze WR - CHI,GB,0.0,0.0,0.0,0.41,0.0,4.2,56.82,0.35,0.0,0.0,0.0,0.06,11.90,11,Rome Odunze,WR,CHI
George Pickens WR - PIT,BAL,0.0,0.0,0.0,0.56,0.0,3.96,59.8,0.33,0.0,0.0,0.0,0.06,11.86,11,George Pickens,WR,PIT
Jayden Reed WR - GB,@CHI,0.0,0.0,0.0,4.41,0.06,4.12,51.4,0.29,0.0,0.0,0.0,0.06,11.68,11,Jayden Reed,WR,GB
Calvin Ridley WR - TEN,MIN,0.0,0.0,0.0,1.88,0.0,4.05,54.73,0.34,0.0,0.0,0.0,0.06,11.63,11,Calvin Ridley,WR,TEN
Terry McLaurin WR - WAS,@PHI,0.0,0.0,0.0,0.33,0.0,4.17,55.53,0.28,0.0,0.0,0.0,0.06,11.32,11,Terry McLaurin,WR,WAS
Josh Palmer WR - LAC,CIN,0.0,0.0,0.0,0.46,0.0,3.85,48.12,0.39,0.0,0.0,0.0,0.07,10.91,11,Josh Palmer,WR,LAC
Xavier Worthy WR - KC,@BUF,0.0,0.0,0.0,1.26,0.0,3.65,48.91,0.36,0.0,0.0,0.0,0.0,10.83,11,Xavier Worthy,WR,KC
DeAndre Hopkins WR - TEN Q,MIN,0.0,0.0,0.0,0.52,0.0,3.85,48.9,0.29,0.0,0.0,0.0,0.06,10.41,11,DeAndre Hopkins,WR,TEN
Jaxon Smith-Njigba WR - SEA,@SF,0.0,0.0,0.0,0.62,0.0,4.13,44.58,0.31,0.0,0.0,0.0,0.06,10.39,11,Jaxon Smith-Njigba,WR,SEA
Tyler Lockett WR - SEA Q,@SF,0.0,0.0,0.0,0.3,0.0,3.88,46.6,0.3,0.0,0.0,0.0,0.06,10.25,11,Tyler Lockett,WR,SEA
Marquise Brown WR - KC Q,@BUF,0.0,0.0,0.0,0.84,0.0,3.36,46.56,0.36,0.0,0.0,0.0,0.06,10.14,11,Marquise Brown,WR,KC
Jerry Jeudy WR - CLE,@NO,0.0,0.0,0.0,0.78,0.0,3.59,45.9,0.3,0.0,0.0,0.0,0.06,9.94,11,Jerry Jeudy,WR,CLE
Rashid Shaheed WR - NO Q View News,CLE,0.0,0.0,0.0,3.32,0.0,3.32,44.68,0.26,0.06,0.0,0.0,0.06,9.92,11,Rashid Shaheed,WR,NO
Christian Watson WR - GB,@CHI,0.0,0.0,0.0,1.57,0.0,3.26,45.12,0.35,0.0,0.0,0.0,0.06,9.91,11,Christian Watson,WR,GB
Ladd McConkey WR - LAC,CIN,0.0,0.0,0.0,0.57,0.0,3.51,42.7,0.34,0.0,0.0,0.0,0.0,9.88,11,Ladd McConkey,WR,LAC
Brian Thomas Jr. WR - JAX,@DET,0.0,0.0,0.0,0.83,0.0,3.51,45.3,0.3,0.0,0.0,0.0,0.06,9.80,11,Brian Thomas Jr.,WR,JAX
Mike Williams WR - NYJ Q View News,IND,0.0,0.0,0.0,0.31,0.0,3.33,45.74,0.31,0.0,0.0,0.0,0.06,9.68,11,Mike Williams,WR,NYJ
Khalil Shakir WR - BUF,KC,0.0,0.0,0.0,0.47,0.0,3.6,42.65,0.29,0.0,0.0,0.0,0.0,9.65,11,Khalil Shakir,WR,BUF
Jameson Williams WR - DET,JAX,0.0,0.0,0.0,1.95,0.0,3.15,44.48,0.31,0.0,0.0,0.0,0.06,9.53,11,Jameson Williams,WR,DET
Romeo Doubs WR - GB,@CHI,0.0,0.0,0.0,0.29,0.0,3.5,43.61,0.29,0.0,0.0,0.0,0.06,9.51,11,Romeo Doubs,WR,GB
Demario Douglas WR - NE,LAR,0.0,0.0,0.0,2.22,0.0,3.77,41.5,0.24,0.0,0.0,0.0,0.06,9.46,11,Demario Douglas,WR,NE
Brandin Cooks WR - DAL Q,HOU,0.0,0.0,0.0,1.06,0.0,3.36,41.79,0.31,0.0,0.0,0.0,0.06,9.39,11,Brandin Cooks,WR,DAL
Keon Coleman WR - BUF,KC,0.0,0.0,0.0,0.3,0.0,3.3,43.73,0.3,0.0,0.0,0.0,0.06,9.38,11,Keon Coleman,WR,BUF
Courtland Sutton WR - DEN,ATL,0.0,0.0,0.0,0.28,0.0,3.28,44.29,0.28,0.0,0.0,0.0,0.06,9.30,11,Courtland Sutton,WR,DEN
Ricky Pearsall WR - SF Q,SEA,0.0,0.0,0.0,1.08,0.0,3.24,39.35,0.32,0.0,0.0,0.0,0.0,9.20,11,Ricky Pearsall,WR,SF
Curtis Samuel WR - BUF Q,KC,0.0,0.0,0.0,4.6,0.05,3.4,37.87,0.21,0.0,0.0,0.0,0.05,9.11,11,Curtis Samuel,WR,BUF
Gabe Davis WR - JAX,@DET,0.0,0.0,0.0,0.3,0.0,2.98,42.94,0.3,0.0,0.0,0.0,0.06,8.98,11,Gabe Davis,WR,JAX
