Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
Rhamondre Stevenson RB - NE,BUF,0.0,0.0,0.0,51.05,0.34,1.83,13.49,0.06,0.0,0.0,0.0,0.06,10.56,18,Rhamondre Stevenson,RB,NE
D'Andre Swift RB - CHI,@GB,0.0,0.0,0.0,46.11,0.34,2.11,15.46,0.06,0.0,0.0,0.0,0.06,10.55,18,D'Andre Swift,RB,CHI
Devin Singletary RB - NYG,@PHI,0.0,0.0,0.0,51.93,0.28,2,14.25,0.06,0.0,0.0,0.0,0.06,10.54,18,Devin Singletary,RB,NYG
Ezekiel Elliott RB - DAL,WAS,0.0,0.0,0.0,45.63,0.43,1.82,13.07,0.06,0.0,0.0,0.0,0.06,10.51,18,Ezekiel Elliott,RB,DAL
Jonathon Brooks RB - CAR NFI-R View News,@ATL,0.0,0.0,0.0,46.53,0.32,2.07,15.53,0.06,0.0,0.0,0.0,0.06,10.44,18,Jonathon Brooks,RB,CAR
Zamir White RB - LV,LAC,0.0,0.0,0.0,51.11,0.34,1.63,11.89,0.06,0.0,0.0,0.0,0.06,10.21,18,Zamir White,RB,LV
Javonte Williams RB - DEN,KC,0.0,0.0,0.0,48.49,0.33,1.76,12.74,0.05,0.0,0.0,0.0,0.06,10.04,18,Javonte Williams,RB,DEN
Jaylen Warren RB - PIT Q,CIN,0.0,0.0,0.0,38.95,0.23,2.38,17.53,0.12,0.0,0.0,0.0,0.06,10.01,18,Jaylen Warren,RB,PIT
Tony Pollard RB - TEN,HOU,0.0,0.0,0.0,48.61,0.29,1.76,13.11,0.06,0.0,0.0,0.0,0.06,9.91,18,Tony Pollard,RB,TEN
Tyjae Spears RB - TEN,HOU,0.0,0.0,0.0,34.57,0.23,2.54,18.56,0.12,0.0,0.0,0.0,0.06,9.83,18,Tyjae Spears,RB,TEN
Zack Moss RB - CIN,@PIT,0.0,0.0,0.0,41.89,0.35,1.75,12.92,0.06,0.0,0.0,0.0,0.0,9.69,18,Zack Moss,RB,CIN
Gus Edwards RB - LAC,@LV,0.0,0.0,0.0,49.26,0.41,1,7.32,0.06,0.0,0.0,0.0,0.06,9.36,18,Gus Edwards,RB,LAC
Raheem Mostert RB - MIA,@NYJ,0.0,0.0,0.0,42.77,0.4,1.4,10.29,0.06,0.0,0.0,0.0,0.06,9.35,18,Raheem Mostert,RB,MIA
Austin Ekeler RB - WAS,@DAL,0.0,0.0,0.0,31.11,0.23,2.43,18.39,0.11,0.0,0.0,0.0,0.06,9.30,18,Austin Ekeler,RB,WAS
Chase Brown RB - CIN,@PIT,0.0,0.0,0.0,36.75,0.23,2.09,16.06,0.06,0.0,0.0,0.0,0.0,9.11,18,Chase Brown,RB,CIN
Brian Robinson RB - WAS,@DAL,0.0,0.0,0.0,40.1,0.3,1.24,9.1,0.05,0.0,0.0,0.0,0.05,8.16,18,Brian Robinson,RB,WAS
Zach Charbonnet RB - SEA Q,@LAR,0.0,0.0,0.0,32.8,0.23,1.85,13.52,0.06,0.0,0.0,0.0,0.06,8.10,18,Zach Charbonnet,RB,SEA
Jerome Ford RB - CLE,@BAL,0.0,0.0,0.0,27.22,0.22,1.92,13.91,0.05,0.0,0.0,0.0,0.06,7.53,18,Jerome Ford,RB,CLE
Blake Corum RB - LAR,SEA,0.0,0.0,0.0,30.42,0.25,1.27,9.24,0.06,0.0,0.0,0.0,0.06,6.98,18,Blake Corum,RB,LAR
Trey Benson RB - ARI,SF,0.0,0.0,0.0,30.04,0.22,1.14,8.27,0.05,0.0,0.0,0.0,0.05,6.49,18,Trey Benson,RB,ARI
Tyler Allgeier RB - ATL,CAR,0.0,0.0,0.0,32.55,0.19,1.06,7.62,0.06,0.0,0.0,0.0,0.06,6.46,18,Tyler Allgeier,RB,ATL
Antonio Gibson RB - NE,BUF,0.0,0.0,0.0,19.1,0.11,1.97,14.66,0.06,0.0,0.0,0.0,0.06,6.25,18,Antonio Gibson,RB,NE
Rico Dowdle RB - DAL,WAS,0.0,0.0,0.0,25.7,0.19,1.21,8.75,0.06,0.0,0.0,0.0,0.0,6.16,18,Rico Dowdle,RB,DAL
Chuba Hubbard RB - CAR View News,@ATL,0.0,0.0,0.0,29.79,0.2,1.04,7.4,0.05,0.0,0.0,0.0,0.05,6.16,18,Chuba Hubbard,RB,CAR
Ty Chandler RB - MIN,@DET,0.0,0.0,0.0,26.59,0.17,1.24,9.39,0.06,0.0,0.0,0.0,0.06,6.10,18,Ty Chandler,RB,MIN
Jaleel McLaughlin RB - DEN,KC,0.0,0.0,0.0,26.84,0.17,1.21,8.75,0.06,0.0,0.0,0.0,0.06,6.03,18,Jaleel McLaughlin,RB,DEN
Kendre Miller RB - NO IR View News,@TB,0.0,0.0,0.0,24.01,0.17,1.06,7.58,0.06,0.0,0.0,0.0,0.06,5.48,18,Kendre Miller,RB,NO
MarShawn Lloyd RB - GB Q View News,CHI,0.0,0.0,0.0,21.66,0.18,0.93,7.11,0.06,0.0,0.0,0.0,0.06,5.13,18,MarShawn Lloyd,RB,GB
