Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
Roman WilsonWR - PITView News,@NE,0.0,0,0,0.0,0.0,1.44,19.86,0.12,0.0,0,0,0.0,4.15,3,Roman Wilson,WR,PIT
Tai FeltonWR - MINView News,CIN,0.0,0,0,0.88,0.0,1.46,18.56,0.12,0.0,0,0,0.0,4.12,3,Tai Felton,WR,MIN
Andrei IosivasWR - CIN,@MIN,0.0,0,0,0.0,0.0,1.56,18.24,0.12,0.0,0,0,0.0,4.1,3,Andrei Iosivas,WR,CIN
Chimere DikeWR - TEN,IND,0.0,0,0,0.7,0.0,1.35,19.26,0.12,0.0,0,0,0.0,4.07,3,Chimere Dike,WR,TEN
Dont'e Thornton Jr.WR - LV,@WAS,0.0,0,0,0.71,0.0,1.36,18.11,0.12,0.0,0,0,0.0,3.96,3,Dont'e Thornton Jr.,WR,LV
Ray-Ray McCloudWR - ATLView News,@CAR,0.0,0,0,2.1,0.0,1.46,14.29,0.12,0.0,0,0,0.06,3.7,3,Ray-Ray McCloud,WR,ATL
Olamide ZaccheausWR - CHI,DAL,0.0,0,0,0.18,0.0,1.37,14.13,0.12,0.0,0,0,0.0,3.52,3,Olamide Zaccheaus,WR,CHI
Savion WilliamsWR - GB,@CLE,0.0,0,0,1.19,0.0,1.19,14.37,0.12,0.0,0,0,0.0,3.47,3,Savion Williams,WR,GB
Pat BryantWR - DENView News,@LAC,0.0,0,0,0.0,0.0,1.14,13.86,0.12,0.0,0,0,0.0,3.25,3,Pat Bryant,WR,DEN
Mack HollinsWR - NE,PIT,0.0,0,0,0.0,0.0,1.05,13.35,0.12,0.0,0,0,0.0,3.11,3,Mack Hollins,WR,NE
Elijah MooreWR - BUF,MIA,0.0,0,0,0.45,0.0,1.13,12.38,0.11,0.0,0,0,0.0,3.07,3,Elijah Moore,WR,BUF
Kendrick BourneWR - NEQView News,PIT,0.0,0,0,3.0,0.0,1.2,13.2,0.0,0.0,0,0,0.0,2.82,3,Kendrick Bourne,WR,NEQ
Luke McCaffreyWR - WAS,LV,0.0,0,0,0.39,0.0,1.09,10.19,0.08,0.0,0,0,0.0,2.63,3,Luke McCaffrey,WR,WAS
Arian SmithWR - NYJ,@TB,0.0,0,0,0.9,0.0,0.9,10.8,0.06,0.0,0,0,0.0,2.43,3,Arian Smith,WR,NYJ
Jahan DotsonWR - PHI,LAR,0.0,0,0,0.29,0.0,0.92,10.04,0.06,0.0,0,0,0.0,2.31,3,Jahan Dotson,WR,PHI
Tim PatrickWR - DET,@BAL,0.0,0,0,0.0,0.0,0.88,10.5,0.06,0.0,0,0,0.0,2.29,3,Tim Patrick,WR,DET
Kalif RaymondWR - DET,@BAL,0.0,0,0,0.69,0.0,0.75,8.74,0.06,0.06,0,0,0.06,2.29,3,Kalif Raymond,WR,DET
Ja'Marr ChaseWR - CIN,@DEN,0.0,0,0,1.33,0.0,6.52,85.93,0.63,0.0,0,0,0.06,18.91,4,Ja'Marr Chase,WR,CIN
Justin JeffersonWR - MINQ,@PIT,0.0,0,0,0.77,0.0,5.95,85.76,0.47,0.0,0,0,0.06,17.3,4,Justin Jefferson,WR,MINQ
